HydroID,NextDownID,DrainID,COMID,Shape_Leng,Tot_Drain_,LENGTH_GEO,Musk_kfac,Musk_k,Musk_x,order_,Aera_km2,Shape_Le_1
9001237,9001209,248,9001237,10336.252,211943150,10.1537582,36553.5295,12793.7353,0.3,1,277383.994,10336.252
9001239,9001222,492,9001239,10467.4494,110729098,10.2888144,37039.7318,12963.9061,0.3,1,277383.994,10467.4494
9001242,9001209,249,9001242,8094.17968,2.59E+11,7.95162683,28625.8566,10019.0498,0.3,6,277383.994,8094.17968
9001243,9001245,489,9001243,3558.80932,2816864462,3.49295457,12574.6365,4401.12276,0.3,3,277383.994,3558.80932
9001245,9001336,493,9001245,6778.59721,2982794768,6.66153242,23981.5167,8393.53085,0.3,3,277383.994,6778.59721
9001246,9001336,478,9001246,6899.59692,400392758,6.76562423,24356.2472,8524.68653,0.3,2,277383.994,6899.59692
9001279,9001287,490,9001279,21826.9195,190396256,21.437173,77173.8227,27010.8379,0.3,1,277383.994,21826.9195
9001280,9001396,443,9001280,59567.1554,289859571,58.4556638,210440.39,73654.1363,0.3,1,277383.994,59567.1554
9001281,9001396,482,9001281,11344.2904,8067018137,11.1318692,40074.7291,14026.1552,0.3,3,277383.994,11344.2904
9001285,9001242,251,9001285,40217.0832,393080550,39.5054591,142219.653,49776.8785,0.3,1,277383.994,40217.0832
9001286,9001370,476,9001286,16816.4265,204090915,16.505757,59420.7252,20797.2538,0.3,1,277383.994,16816.4265
9001287,9001370,486,9001287,25264.6149,435386384,24.8326455,89397.5238,31289.1333,0.3,2,277383.994,25264.6149
9001290,9001245,498,9001290,8451.97364,146743612,8.29859642,29874.9471,10456.2315,0.3,1,277383.994,8451.97364
9001331,9001383,237,9001331,19289.7783,1039003452,18.9057781,68060.8012,23821.2804,0.3,2,277383.994,19289.7783
9001332,9001383,252,9001332,820.264515,72235233.3,0.80419966,2895.11876,1013.29157,0.3,1,277383.994,820.264515
9001333,9001458,499,9001333,235.3984,122635320,0.23043107,829.551839,290.343144,0.3,1,277383.994,235.3984
9001336,9001458,494,9001336,11797.1998,3573704127,11.5742865,41667.4315,14583.601,0.3,3,277383.994,11797.1998
9001353,9001242,256,9001353,11439.1185,2.58E+11,11.2057786,40340.8031,14119.2811,0.3,6,277383.994,11439.1185
9001358,9001353,257,9001358,1495.71397,114928332,1.46827645,5285.79521,1850.02832,0.3,1,277383.994,1495.71397
9001370,9001388,497,9001370,14501.5763,783948618,14.2351985,51246.7145,17936.3501,0.3,2,277383.994,14501.5763
9001371,9001388,502,9001371,20594.1065,125631470,20.2545811,72916.4918,25520.7721,0.3,1,277383.994,20594.1065
9001383,9001754,255,9001383,8201.07119,1198320595,8.04451816,28960.2654,10136.0929,0.3,2,277383.994,8201.07119
9001387,9001754,259,9001387,5317.88355,77949692.9,5.23255732,18837.2064,6593.02222,0.3,1,277383.994,5317.88355
9001388,9001434,505,9001388,2187.08382,912156482,2.14460645,7720.58323,2702.20413,0.3,2,277383.994,2187.08382
9001390,9001353,261,9001390,5661.60835,2.58E+11,5.55750417,20007.015,7002.45525,0.3,6,277383.994,5661.60835
9001395,9001467,503,9001395,5623.98408,108834975,5.52348711,19884.5536,6959.59376,0.3,1,277383.994,5623.98408
9001396,9001467,496,9001396,13874.1143,8499567548,13.6033517,48972.066,17140.2231,0.3,3,277383.994,13874.1143
9001400,9001434,483,9001400,67563.4927,463175549,66.3988019,239035.687,83662.4903,0.3,1,277383.994,67563.4927
9001417,9001457,506,9001417,8186.68698,105933244,8.04635069,28966.8625,10138.4019,0.3,1,277383.994,8186.68698
9001418,9001390,264,9001418,5171.10153,2.57E+11,5.07924047,18285.2657,6399.84299,0.3,6,277383.994,5171.10153
9001419,9001390,265,9001419,18318.1699,735792827,18.0060402,64821.7447,22687.6106,0.3,2,277383.994,18318.1699
9001423,9001619,475,9001423,37821.3588,300375431,37.1282734,133661.784,46781.6245,0.3,1,277383.994,37821.3588
9001424,9001619,501,9001424,14029.4424,124710899,13.7613824,49540.9766,17339.3418,0.3,1,277383.994,14029.4424
9001432,9001419,258,9001432,23931.4485,177542649,23.5211664,84676.1992,29636.6697,0.3,1,277383.994,23931.4485
9001433,9001474,511,9001433,26512.8025,225284649,26.0662172,93838.382,32843.4337,0.3,1,277383.994,26512.8025
9001434,9001490,507,9001434,9932.97442,1413624481,9.75755387,35127.1939,12294.5179,0.3,2,277383.994,9932.97442
9001456,9001457,515,9001456,23750.9424,157452370,23.3553058,84079.1007,29427.6853,0.3,1,277383.994,23750.9424
9001457,9001494,512,9001457,4053.74164,275505484,3.97841768,14322.3036,5012.80628,0.3,2,277383.994,4053.74164
9001458,9001494,500,9001458,19353.4801,3824930844,18.9975849,68391.3058,23936.957,0.3,3,277383.994,19353.4801
9001460,9001418,267,9001460,3526.4498,2.57E+11,3.4598332,12455.3995,4359.38983,0.3,6,277383.994,3526.4498
9001461,9001556,504,9001461,21519.8912,242549442,21.1494697,76138.0909,26648.3318,0.3,1,277383.994,21519.8912
9001462,9001556,1913,9001462,3183.86926,79528105.4,3.13436791,11283.7245,3949.30356,0.3,1,277383.994,3183.86926
9001465,9001418,268,9001465,3957.14497,602793532,3.87910515,13964.7785,4887.67248,0.3,2,277383.994,3957.14497
9001466,9001465,1590,9001466,7996.84419,153980569,7.87347571,28344.5125,9920.57939,0.3,1,277383.994,7996.84419
9001467,9001504,509,9001467,8724.40471,8714821966,8.56207511,30823.4704,10788.2146,0.3,3,277383.994,8724.40471
9001474,9001490,1909,9001474,13370.909,937778471,13.1432511,47315.7041,16560.4964,0.3,2,277383.994,13370.909
9001489,9001465,1592,9001489,5583.5748,440788413,5.4934955,19776.5838,6921.80433,0.3,2,277383.994,5583.5748
9001490,9001504,1910,9001490,13087.7975,2415663584,12.8638261,46309.7741,16208.4209,0.3,3,277383.994,13087.7975
9001494,9001618,1912,9001494,3844.72753,4113969973,3.77012811,13572.4612,4750.36142,0.3,3,277383.994,3844.72753
9001498,9001618,1920,9001498,2435.99441,79563810.1,2.39850392,8634.61412,3022.11494,0.3,1,277383.994,2435.99441
9001503,9001419,266,9001503,28599.176,493719498,28.1099578,101195.848,35418.5468,0.3,2,277383.994,28599.176
9001504,9001697,1915,9001504,4789.0079,1.12E+10,4.70063331,16922.2799,5922.79797,0.3,4,277383.994,4789.0079
9001505,9001503,1593,9001505,9956.18564,168409640,9.78934923,35241.6572,12334.58,0.3,1,277383.994,9956.18564
9001518,9001525,1911,9001518,8010.42171,94399725.5,7.86425386,28311.3139,9908.95987,0.3,1,277383.994,8010.42171
9001519,9001525,1919,9001519,4926.81691,90936852.1,4.84462271,17440.6418,6104.22462,0.3,1,277383.994,4926.81691
9001524,9001610,514,9001524,9756.30665,142451823,9.57697604,34477.1137,12066.9898,0.3,1,277383.994,9756.30665
9001525,9001610,1923,9001525,396.438306,185502455,0.38952031,1402.27311,490.795588,0.3,2,277383.994,396.438306
9001526,9001489,1595,9001526,4005.13187,117733053,3.93635195,14170.867,4959.80346,0.3,1,277383.994,4005.13187
9001529,9001632,508,9001529,15402.819,187780811,15.1123329,54404.3985,19041.5395,0.3,1,277383.994,15402.819
9001530,9001632,1916,9001530,7221.93347,95235320.8,7.09363854,25537.0987,8937.98456,0.3,1,277383.994,7221.93347
9001539,9001460,1596,9001539,7350.76692,2.56E+11,7.20930792,25953.5085,9083.72798,0.3,6,277383.994,7350.76692
9001541,9001503,1597,9001541,2932.31903,81655103.8,2.87773912,10359.8608,3625.95129,0.3,1,277383.994,2932.31903
9001556,9001569,1914,9001556,12294.5452,347868610,12.0811339,43492.0821,15222.2287,0.3,2,277383.994,12294.5452
9001557,9001569,1922,9001557,9894.43043,144466502,9.73244627,35036.8066,12262.8823,0.3,1,277383.994,9894.43043
9001569,9001474,516,9001569,39070.3299,630500106,38.40574,138260.664,48391.2324,0.3,2,277383.994,39070.3299
9001579,9001697,1927,9001579,40897.2237,260996793,40.2210418,144795.75,50678.5127,0.3,1,277383.994,40897.2237
9001595,9001729,1928,9001595,367.380713,70005185.8,0.36027772,1296.99977,453.949921,0.3,1,277383.994,367.380713
9001602,9001489,1602,9001602,9933.04,272721176,9.74386402,35077.9105,12277.2687,0.3,2,277383.994,9933.04
9001610,9001729,1924,9001610,10894.944,368791607,10.7033076,38531.9074,13486.1676,0.3,2,277383.994,10894.944
9001618,9001696,1918,9001618,12943.367,4319805958,12.7117558,45762.3209,16016.8123,0.3,3,277383.994,12943.367
9001619,9001696,513,9001619,19233.1402,537372948,18.8818158,67974.537,23791.088,0.3,2,277383.994,19233.1402
9001627,9001460,1604,9001627,27201.7148,289452297,26.7312988,96232.6757,33681.4365,0.3,1,277383.994,27201.7148
9001631,9001755,1603,9001631,1907.27018,97860498.3,1.87528503,6751.02611,2362.85914,0.3,1,277383.994,1907.27018
9001632,9001755,1601,9001632,17703.3129,438051770,17.4045493,62656.3773,21929.7321,0.3,2,277383.994,17703.3129
9001643,9001539,1606,9001643,10342.2008,1226798491,10.1491835,36537.0604,12787.9712,0.3,3,277383.994,10342.2008
9001653,9001602,1607,9001653,8913.04382,170718840,8.76767184,31563.6186,11047.2665,0.3,1,277383.994,8913.04382
9001662,9001694,1934,9001662,9322.0243,154137182,9.16515674,32994.5643,11548.0975,0.3,1,277383.994,9322.0243
9001663,9001694,1931,9001663,38095.972,286183060,37.4421741,134791.827,47177.1394,0.3,1,277383.994,38095.972
9001672,9001602,1608,9001672,5374.14457,80920345.3,5.26623023,18958.4288,6635.45008,0.3,1,277383.994,5374.14457
9001681,9001748,1935,9001681,24983.0728,238619624,24.5757912,88472.8485,30965.497,0.3,1,277383.994,24983.0728
9001694,9001741,1939,9001694,3489.95531,455541535,3.43016182,12348.5826,4322.00389,0.3,2,277383.994,3489.95531
9001696,9001742,1933,9001696,10001.6466,4897031383,9.82557022,35372.0528,12380.2185,0.3,3,277383.994,10001.6466
9001697,9001742,1921,9001697,21981.9704,1.17E+10,21.5973025,77750.289,27212.6012,0.3,4,277383.994,21981.9704
9001706,9001643,1613,9001706,6213.53325,432445308,6.09152683,21929.4966,7675.32381,0.3,2,277383.994,6213.53325
9001729,9001937,1929,9001729,13668.192,528131633,13.4189032,48308.0514,16907.818,0.3,2,277383.994,13668.192
9001731,9001937,1937,9001731,19648.6493,284064228,19.3351894,69606.6817,24362.3386,0.3,1,277383.994,19648.6493
9001737,9001738,1616,9001737,695.7468,87995315.9,0.68617531,2470.23111,864.580887,0.3,1,277383.994,695.7468
9001738,9001706,1617,9001738,3244.83354,217045201,3.18805673,11477.0042,4016.95148,0.3,2,277383.994,3244.83354
9001741,9001791,1944,9001741,7859.11242,648584031,7.72322496,27803.6099,9731.26345,0.3,2,277383.994,7859.11242
9001742,9001791,1945,9001742,4742.71585,1.66E+10,4.65586167,16761.102,5866.38571,0.3,4,277383.994,4742.71585
9001748,9001784,1943,9001748,28626.3557,521671500,28.1627242,101385.807,35485.0325,0.3,2,277383.994,28626.3557
9001754,9001941,260,9001754,38791.4373,1700178610,38.0688824,137047.977,47966.7918,0.3,2,277383.994,38791.4373
9001755,9001941,1605,9001755,13854.6441,584787821,13.6089664,48992.2791,17147.2977,0.3,2,277383.994,13854.6441
9001765,9001766,1620,9001765,423.047987,101879662,0.41617265,1498.22154,524.377538,0.3,1,277383.994,423.047987
9001766,9001643,1621,9001766,36781.6159,741274737,36.1638217,130189.758,45566.4154,0.3,2,277383.994,36781.6159
9001769,9001789,1949,9001769,1651.41086,111957024,1.6233901,5844.20435,2045.47152,0.3,1,277383.994,1651.41086
9001771,9001741,1953,9001771,27084.0302,172071453,26.6361218,95890.0384,33561.5135,0.3,1,277383.994,27084.0302
9001774,9001789,1946,9001774,11850.6141,99289144.7,11.6560865,41961.9112,14686.6689,0.3,1,277383.994,11850.6141
9001784,9001804,1948,9001784,5652.42047,743984504,5.56054154,20017.9495,7006.28233,0.3,2,277383.994,5652.42047
9001787,9001748,1952,9001787,14466.8258,140451299,14.208137,51149.2933,17902.2527,0.3,1,277383.994,14466.8258
9001789,9001915,1951,9001789,3259.14611,233375037,3.20012967,11520.4668,4032.16339,0.3,2,277383.994,3259.14611
9001791,9001831,1947,9001791,6029.29585,1.73E+10,5.91908736,21308.7145,7458.05007,0.3,4,277383.994,6029.29585
9001804,9001915,1954,9001804,15919.4823,985370769,15.665241,56394.8676,19738.2037,0.3,2,277383.994,15919.4823
9001805,9001784,1960,9001805,35814.0679,208622180,35.2301306,126828.47,44389.9645,0.3,1,277383.994,35814.0679
9001811,9001738,1623,9001811,10938.2388,101232040,10.7494674,38698.0827,13544.3289,0.3,1,277383.994,10938.2388
9001826,9001804,1962,9001826,24921.1297,175441174,24.5257399,88292.6635,30902.4322,0.3,1,277383.994,24921.1297
9001829,9001766,1609,9001829,45473.2471,438033371,44.7080154,160948.856,56332.0995,0.3,1,277383.994,45473.2471
9001831,9001890,1957,9001831,5195.05185,1.75E+10,5.09455729,18340.4062,6419.14218,0.3,4,277383.994,5195.05185
9001835,9001890,1964,9001835,1812.80264,81211085.2,1.78365633,6421.16277,2247.40697,0.3,1,277383.994,1812.80264
9001837,9001831,1965,9001837,29564.3504,201432342,29.0699717,104651.898,36628.1643,0.3,1,277383.994,29564.3504
9001850,9001539,1628,9001850,39231.4425,2.55E+11,38.5177769,138663.997,48532.399,0.3,6,277383.994,39231.4425
9001858,9002055,1955,9001858,20295.8676,254916008,19.9658158,71876.9369,25156.9279,0.3,1,277383.994,20295.8676
9001859,9002055,1966,9001859,3308.13968,77818338.7,3.25681569,11724.5365,4103.58777,0.3,1,277383.994,3308.13968
9001877,9001850,1631,9001877,1918.82099,2.47E+11,1.88112151,6772.03745,2370.21311,0.3,6,277383.994,1918.82099
9001890,9001926,1963,9001890,5817.13583,1.76E+10,5.71582852,20576.9827,7201.94393,0.3,4,277383.994,5817.13583
9001893,9001850,1634,9001893,3145.69571,7891692817,3.08785304,11116.271,3890.69483,0.3,4,277383.994,3145.69571
9001902,9001893,1637,9001902,7965.79226,6926006168,7.84705683,28249.4046,9887.2916,0.3,4,277383.994,7965.79226
9001903,9001902,1632,9001903,2549.61356,92434405.9,2.50568979,9020.48323,3157.16913,0.3,1,277383.994,2549.61356
9001905,9001706,1638,9001905,28247.6359,175910740,27.7523075,99908.307,34967.9074,0.3,1,277383.994,28247.6359
9001915,9001924,1956,9001915,15014.7003,1316012532,14.7500287,53100.1035,18585.0362,0.3,3,277383.994,15014.7003
9001924,9001997,1971,9001924,716.407566,1434705867,0.70392021,2534.11277,886.939469,0.3,3,277383.994,716.407566
9001926,9001997,1970,9001926,7541.22178,1.82E+10,7.42800291,26740.8105,9359.28367,0.3,4,277383.994,7541.22178
9001928,9001924,1969,9001928,16242.5418,114166059,15.9862077,57550.3477,20142.6217,0.3,1,277383.994,16242.5418
9001936,9001942,1615,9001936,29745.3013,187328231,29.2285476,105222.771,36827.9699,0.3,1,277383.994,29745.3013
9001937,9001942,1624,9001937,44415.7089,1189812227,43.6951072,157302.386,55055.835,0.3,2,277383.994,44415.7089
9001941,9001948,1619,9001941,21403.3593,2370057492,21.0188664,75667.9191,26483.7717,0.3,3,277383.994,21403.3593
9001942,9001948,1640,9001942,528.340993,1392604749,0.51958849,1870.51857,654.681498,0.3,2,277383.994,528.340993
9001947,9001967,1626,9001947,8764.77387,80706099.3,8.60456339,30976.4282,10841.7499,0.3,1,277383.994,8764.77387
9001948,9001967,1641,9001948,4183.72205,3767180399,4.12234982,14840.4593,5194.16077,0.3,3,277383.994,4183.72205
9001957,9001958,1975,9001957,22495.6925,194535911,22.1474716,79730.8978,27905.8142,0.3,1,277383.994,22495.6925
9001958,9001926,1979,9001958,16370.8776,488478023,16.1054842,57979.743,20292.9101,0.3,2,277383.994,16370.8776
9001959,9001902,1644,9001959,8948.45112,6798929703,8.80490716,31697.6658,11094.183,0.3,4,277383.994,8948.45112
9001960,9001877,1645,9001960,8004.52562,287444720,7.85955122,28294.3844,9903.03454,0.3,2,277383.994,8004.52562
9001961,9001998,1982,9001961,42139.838,503756010,41.4774117,149318.682,52261.5387,0.3,2,277383.994,42139.838
9001962,9001961,1980,9001962,2680.05246,74898991.5,2.64112315,9508.04335,3327.81517,0.3,1,277383.994,2680.05246
9001967,9001959,1642,9001967,4811.46785,3916339123,4.73567739,17048.4386,5966.95351,0.3,3,277383.994,4811.46785
9001970,9001960,1646,9001970,15747.5046,127355307,15.503511,55812.6396,19534.4239,0.3,1,277383.994,15747.5046
9001997,9002113,1973,9001997,7851.59192,1.96E+10,7.71182151,27762.5574,9716.8951,0.3,4,277383.994,7851.59192
9001998,9002113,1981,9001998,5062.64906,620316592,4.98141522,17933.0948,6276.58318,0.3,2,277383.994,5062.64906
9002013,9001998,1990,9002013,12796.8376,105021905,12.5996877,45358.8757,15875.6065,0.3,1,277383.994,12796.8376
9002022,9001958,1989,9002022,13422.1928,151841578,13.2144808,47572.1309,16650.2458,0.3,1,277383.994,13422.1928
9002033,9001960,1652,9002033,7166.77623,108065640,7.0480405,25372.9458,8880.53103,0.3,1,277383.994,7166.77623
9002049,9002182,1978,9002049,14036.0759,99602165.1,13.8126667,49725.6,17403.96,0.3,1,277383.994,14036.0759
9002054,9002110,1653,9002054,1122.60634,80614739.5,1.10423646,3975.25127,1391.33794,0.3,1,277383.994,1122.60634
9002055,9002110,1649,9002055,30768.7685,554114314,30.2639958,108950.385,38132.6347,0.3,2,277383.994,30768.7685
9002056,9002182,1985,9002056,10241.1805,113297520,10.082428,36296.7407,12703.8592,0.3,1,277383.994,10241.1805
9002110,9002167,1655,9002110,6143.97673,710837344,6.03646631,21731.2787,7605.94755,0.3,2,277383.994,6143.97673
9002113,9002119,1986,9002113,9090.6637,2.04E+10,8.92399163,32126.3699,11244.2295,0.3,4,277383.994,9090.6637
9002114,9002119,1987,9002114,28743.1983,195548953,28.2902198,101844.791,35645.677,0.3,1,277383.994,28743.1983
9002119,9002152,2001,9002119,281.982,2.06E+10,0.27650773,995.427834,348.399742,0.3,4,277383.994,281.982
9002126,9001961,2003,9002126,13661.3496,167434261,13.4222399,48320.0635,16912.0222,0.3,1,277383.994,13661.3496
9002131,9001893,1662,9002131,22178.6438,959937975,21.7946217,78460.6381,27461.2233,0.3,2,277383.994,22178.6438
9002136,9002137,1999,9002136,3877.60358,80146057.1,3.81713335,13741.6801,4809.58802,0.3,1,277383.994,3877.60358
9002137,9002152,2004,9002137,10638.7025,291436508,10.4751511,37710.544,13198.6904,0.3,2,277383.994,10638.7025
9002152,9002187,2002,9002152,3799.95437,2.09E+10,3.73215929,13435.7734,4702.5207,0.3,4,277383.994,3799.95437
9002156,9002220,1656,9002156,24400.949,243295460,24.0195962,86470.5462,30264.6912,0.3,1,277383.994,24400.949
9002157,9002220,1651,9002157,13294.9484,120484696,13.0684998,47046.5993,16466.3098,0.3,1,277383.994,13294.9484
9002167,9001959,1661,9002167,32305.0764,2846296101,31.7819334,114414.96,40045.2361,0.3,3,277383.994,32305.0764
9002175,9002203,1667,9002175,867.088176,80838725.7,0.85508364,3078.30112,1077.40539,0.3,1,277383.994,867.088176
9002176,9002203,1663,9002176,4847.4147,84754867.6,4.76161442,17141.8119,5999.63417,0.3,1,277383.994,4847.4147
9002182,9002207,1992,9002182,15049.8404,370776028,14.7976549,53271.5576,18645.0452,0.3,2,277383.994,15049.8404
9002184,9002185,1672,9002184,1389.84795,70426849.5,1.37050096,4933.80347,1726.83121,0.3,1,277383.994,1389.84795
9002185,9001877,1673,9002185,27064.5705,2.47E+11,26.5777466,95679.8878,33487.9607,0.3,6,277383.994,27064.5705
9002186,9002207,2011,9002186,8163.94721,85375385.6,8.05350752,28992.6271,10147.4195,0.3,1,277383.994,8163.94721
9002187,9002285,2007,9002187,5324.76622,2.12E+10,5.24160869,18869.7913,6604.42695,0.3,4,277383.994,5324.76622
9002198,9002285,2013,9002198,1798.54533,237306692,1.77203807,6379.33707,2232.76797,0.3,2,277383.994,1798.54533
9002203,9002322,1669,9002203,3125.13894,181573928,3.07101009,11055.6363,3869.47272,0.3,2,277383.994,3125.13894
9002205,9002137,2016,9002205,14431.4535,174391409,14.2025987,51129.3554,17895.2744,0.3,1,277383.994,14431.4535
9002206,9002167,1675,9002206,22628.0744,1910729622,22.2756136,80192.2089,28067.2731,0.3,3,277383.994,22628.0744
9002207,9002206,2010,9002207,3654.51991,502695635,3.59461052,12940.5979,4529.20926,0.3,2,277383.994,3654.51991
9002220,9002636,1665,9002220,6945.01259,381748840,6.82438054,24567.7699,8598.71948,0.3,2,277383.994,6945.01259
9002222,9002636,1681,9002222,1448.74774,73873154.9,1.42812557,5141.25204,1799.43821,0.3,1,277383.994,1448.74774
9002230,9002131,1684,9002230,15882.766,212226283,15.6313071,56272.7057,19695.447,0.3,1,277383.994,15882.766
9002231,9002198,2019,9002231,5975.24417,94778306.3,5.87968133,21166.8528,7408.39848,0.3,1,277383.994,5975.24417
